grainID,grainType,quantity,price,supplierName,reorderLevel,DateofOrder,batchNumber,warehouse
1599,Sorghum,518,1.96,"Healthy Grains",230,26-01-2025,VDQ5,"Warehouse A"
1614,Rice,884,2.96,"Grain Masters",109,17-02-2025,9OOD,"Warehouse B"
1312,Wheat,1274,2.06,"Grains World",371,27-01-2025,PMJY,"Warehouse B"
1815,Oats,1497,1.17,"Organic Grains",284,29-01-2025,EO3N,"Warehouse A"
1712,Buckwheat,1183,1.12,"Grains World",166,14-02-2025,Y78V,"Warehouse A"
1111,Oats,1085,1.82,"Grain Masters",375,13-02-2025,QVHM,"Warehouse B"
1539,Wheat,1246,2.81,"Old Mill",161,03-02-2025,EIVY,"Warehouse C"
1080,Rye,1292,2.81,"Grains World",461,26-01-2025,1W27,"Warehouse C"
1478,Rice,602,2.28,"Grains World",352,28-01-2025,6U8V,"Warehouse A"
1943,Barley,870,1.21,"Old Mill",309,03-02-2025,I6FI,"Warehouse C"
1396,Quinoa,1433,2.43,"Old Mill",339,04-02-2025,C0TO,"Warehouse C"
1434,Quinoa,1380,2.42,"Organic Grains",165,20-02-2025,G2MZ,"Warehouse C"
1297,Rice,179,1.7,"XYZ Grains Co.",422,21-01-2025,Y066,"Warehouse C"
1236,Oats,188,2.82,"Healthy Grains",441,24-01-2025,CA35,"Warehouse C"
1928,Corn,500,2.58,"ABC Farms",410,18-02-2025,PQY1,"Warehouse A"
1375,Barley,423,0.55,"Grains World",304,23-01-2025,ZPRH,"Warehouse A"
1602,Rice,515,2.47,"ABC Farms",173,27-01-2025,K4ZL,"Warehouse C"
1964,Corn,867,2,"Grains World",218,03-02-2025,DCHK,"Warehouse A"
1388,Corn,667,1.28,"Grain Masters",118,27-01-2025,OTIO,"Warehouse C"
1442,Corn,618,2.72,"Old Mill",383,04-02-2025,29W3,"Warehouse A"
1721,Wheat,1083,0.86,"Grains World",373,24-01-2025,H6M9,"Warehouse B"
1319,Millet,772,2.49,"Grains World",409,15-02-2025,5DFC,"Warehouse A"
1030,Quinoa,737,1.61,"Grain Masters",383,15-02-2025,B2G3,"Warehouse A"
1651,Rice,628,2.03,"XYZ Grains Co.",472,15-02-2025,B3TM,"Warehouse C"
1363,Sorghum,1422,2.65,"Organic Grains",123,27-01-2025,EWLE,"Warehouse A"
1736,Barley,896,1.84,"Organic Grains",238,10-02-2025,J512,"Warehouse A"
1176,Corn,568,1.88,"Healthy Grains",326,28-01-2025,IB39,"Warehouse B"
1186,Quinoa,1211,1.86,"ABC Farms",420,23-01-2025,685V,"Warehouse B"
1935,Millet,896,2.12,"ABC Farms",300,09-02-2025,TU8B,"Warehouse C"
1188,Wheat,830,0.61,"Healthy Grains",175,07-02-2025,WU3Q,"Warehouse C"
1557,Corn,1213,2.91,"Organic Grains",493,26-01-2025,HNYE,"Warehouse B"
1326,Buckwheat,876,2.25,"Grains World",379,16-02-2025,W1CT,"Warehouse A"
1162,Rice,611,0.65,"Old Mill",125,20-02-2025,1YV5,"Warehouse C"
1745,Oats,434,1.38,"Healthy Grains",210,06-02-2025,QBF0,"Warehouse A"
1020,Sorghum,181,2.56,"Healthy Grains",463,23-01-2025,A6XV,"Warehouse B"
1565,Buckwheat,255,1.11,"Old Mill",424,28-01-2025,PIJ7,"Warehouse A"
1641,Barley,329,1.19,"Healthy Grains",464,08-02-2025,T9RG,"Warehouse A"
1774,Corn,1349,1.48,"Organic Grains",286,01-02-2025,R0KR,"Warehouse B"
1304,Millet,655,1.56,"Organic Grains",370,24-01-2025,TX5U,"Warehouse C"
1926,Corn,363,2.99,"Old Mill",329,17-02-2025,T9KK,"Warehouse A"
1375,Barley,1019,0.68,"Old Mill",138,28-01-2025,I7JA,"Warehouse C"
1725,Buckwheat,1040,2.53,"Healthy Grains",314,04-02-2025,OFJC,"Warehouse A"
1501,Quinoa,761,2.15,"Organic Grains",341,02-02-2025,THFX,"Warehouse A"
1034,Oats,1403,0.68,"Old Mill",346,17-02-2025,MIV3,"Warehouse B"
1587,Buckwheat,978,1.15,"ABC Farms",308,03-02-2025,PB28,"Warehouse B"
1026,Sorghum,406,2.04,"Organic Grains",393,16-02-2025,SEGQ,"Warehouse B"
1299,Barley,166,1.48,"Organic Grains",251,19-02-2025,RZW0,"Warehouse B"
1170,Rye,383,1.1,"Healthy Grains",111,29-01-2025,KTWR,"Warehouse C"
1617,Oats,113,1.98,"Healthy Grains",498,07-02-2025,C54Q,"Warehouse C"
1271,Millet,456,1.09,"ABC Farms",316,09-02-2025,22OV,"Warehouse A"
1808,Millet,1171,2.88,"Grain Masters",185,26-01-2025,NJYZ,"Warehouse C"
1821,Oats,1404,0.58,"Grain Masters",299,13-02-2025,GVOC,"Warehouse C"
1762,Rice,1318,0.87,"Grain Masters",284,01-02-2025,DZ6L,"Warehouse C"
1386,Buckwheat,166,1.99,"Old Mill",424,12-02-2025,EHSG,"Warehouse C"
1033,Wheat,506,1.8,"Organic Grains",485,23-01-2025,FG87,"Warehouse C"
1525,Wheat,412,1.78,"Healthy Grains",110,30-01-2025,RIJW,"Warehouse C"
1477,Corn,586,1.03,"Organic Grains",221,22-01-2025,EVR4,"Warehouse B"
1846,Oats,285,1.2,"Organic Grains",135,26-01-2025,HQU1,"Warehouse B"
1292,Sorghum,272,2.56,"Grains World",454,21-01-2025,FB8Q,"Warehouse A"
1520,Corn,508,1.44,"Old Mill",460,31-01-2025,8TQT,"Warehouse A"
1860,Rye,869,2.17,"Grain Masters",133,01-02-2025,YP5P,"Warehouse C"
1036,Quinoa,1116,0.81,"Organic Grains",404,31-01-2025,S5O2,"Warehouse B"
1317,Barley,1368,1.22,"Healthy Grains",179,04-02-2025,NVFQ,"Warehouse C"
1701,Wheat,681,1.77,"ABC Farms",368,02-02-2025,6ICZ,"Warehouse C"
1303,Rice,562,2.86,"Grains World",183,07-02-2025,YIP9,"Warehouse B"
1407,Corn,1416,0.98,"Organic Grains",475,13-02-2025,ZRPC,"Warehouse A"
1729,Quinoa,1500,1.6,"Grains World",411,18-02-2025,JYNV,"Warehouse A"
1424,Barley,1027,2.95,"Grains World",484,11-02-2025,IDXL,"Warehouse C"
1545,Oats,185,1.45,"ABC Farms",117,07-02-2025,LGPZ,"Warehouse B"
1315,Quinoa,1379,1.96,"ABC Farms",194,17-02-2025,IMES,"Warehouse C"
1617,Buckwheat,1159,1.4,"Organic Grains",284,13-02-2025,Q3NS,"Warehouse C"
1215,Oats,922,2.21,"ABC Farms",462,21-01-2025,9VHJ,"Warehouse B"
1796,Barley,1240,2.38,"Healthy Grains",265,17-02-2025,43UQ,"Warehouse B"
1242,Rice,982,1.86,"Grain Masters",498,06-02-2025,JC57,"Warehouse A"
1272,Barley,788,0.87,"XYZ Grains Co.",410,20-02-2025,Y0PC,"Warehouse A"
1850,Millet,1070,2.87,"Old Mill",445,31-01-2025,J5JS,"Warehouse A"
1194,Sorghum,1127,0.65,"Healthy Grains",454,08-02-2025,B4EC,"Warehouse B"
1365,Oats,233,0.56,"Grains World",441,27-01-2025,6FMT,"Warehouse A"
1391,Oats,523,2.34,"XYZ Grains Co.",411,02-02-2025,ZABY,"Warehouse C"
1043,Sorghum,1421,1.22,"Grains World",410,30-01-2025,Y0GO,"Warehouse A"
1334,Corn,858,1.35,"Grain Masters",210,20-02-2025,6OZN,"Warehouse A"
1040,Sorghum,315,0.54,"Grains World",107,11-02-2025,UN4N,"Warehouse B"
1784,Barley,883,2.19,"ABC Farms",462,19-02-2025,JDFX,"Warehouse A"
1923,Millet,765,0.93,"Grains World",230,31-01-2025,8L0Z,"Warehouse A"
1690,Buckwheat,1115,1.89,"XYZ Grains Co.",113,26-01-2025,EIQQ,"Warehouse B"
1769,Barley,408,0.8,"Grains World",304,19-02-2025,4N83,"Warehouse A"
1992,Quinoa,821,1.88,"Healthy Grains",182,16-02-2025,6V6K,"Warehouse B"
1601,Quinoa,538,0.9,"XYZ Grains Co.",313,07-02-2025,YF33,"Warehouse A"
1209,Sorghum,1025,2.86,"Organic Grains",199,04-02-2025,1ID7,"Warehouse B"
1205,Rice,650,1.15,"XYZ Grains Co.",453,26-01-2025,V8UD,"Warehouse B"
1012,Sorghum,548,2.93,"Grains World",184,10-02-2025,1WJV,"Warehouse A"
1877,Rice,1363,1.59,"ABC Farms",144,26-01-2025,NKL1,"Warehouse B"
1678,Sorghum,896,1.41,"Old Mill",341,09-02-2025,A353,"Warehouse A"
1271,Barley,665,2.56,"Organic Grains",160,23-01-2025,E29T,"Warehouse A"
1881,Wheat,1201,2.09,"XYZ Grains Co.",401,26-01-2025,P1E5,"Warehouse B"
1278,Rice,1494,0.51,"ABC Farms",379,13-02-2025,D0A2,"Warehouse B"
1216,Corn,439,0.92,"Grain Masters",401,20-02-2025,B5II,"Warehouse C"
1449,Millet,413,2.84,"Healthy Grains",425,02-02-2025,1KE5,"Warehouse B"
1528,Rice,1272,1.8,"Grain Masters",149,08-02-2025,GKIX,"Warehouse A"
1913,Quinoa,711,0.81,"Old Mill",196,14-02-2025,L50A,"Warehouse C"
1270,Millet,865,2.51,"Grains World",145,10-02-2025,WE6Y,"Warehouse B"
1238,Quinoa,1467,2.49,"XYZ Grains Co.",341,19-02-2025,XD0J,"Warehouse A"
1856,Millet,847,1.26,"ABC Farms",122,30-01-2025,LZLP,"Warehouse C"
1435,Corn,634,2.85,"Grains World",373,05-02-2025,O1KV,"Warehouse B"
1718,Oats,303,2.1,"Healthy Grains",474,28-01-2025,JC2P,"Warehouse B"
1492,Sorghum,679,1.49,"Grain Masters",233,27-01-2025,UGUG,"Warehouse A"
1139,Millet,775,1.41,"Grains World",120,25-01-2025,ID0F,"Warehouse A"
1753,Wheat,446,2.38,"Old Mill",178,30-01-2025,KL46,"Warehouse B"
1175,Corn,1435,1.8,"Grains World",288,05-02-2025,GDK5,"Warehouse B"
1345,Barley,888,0.71,"Grain Masters",420,30-01-2025,XSM3,"Warehouse C"
1336,Rye,997,2.83,"Old Mill",143,13-02-2025,1KKL,"Warehouse B"
1921,Quinoa,930,1,"Healthy Grains",251,24-01-2025,EVXB,"Warehouse A"
1487,Millet,594,2.84,"ABC Farms",322,09-02-2025,UO67,"Warehouse A"
1435,Millet,654,2.97,"XYZ Grains Co.",319,15-02-2025,ZO3K,"Warehouse B"
1096,Rice,829,2.56,"Organic Grains",482,15-02-2025,01RN,"Warehouse B"
1081,Oats,693,0.68,"Grain Masters",438,28-01-2025,8T12,"Warehouse B"
1135,Millet,930,1.4,"Grains World",445,09-02-2025,41EG,"Warehouse B"
1176,Rye,476,2.99,"Grains World",114,02-02-2025,GMW4,"Warehouse B"
1914,Quinoa,760,2.41,"XYZ Grains Co.",122,12-02-2025,A4NI,"Warehouse B"
1029,Sorghum,163,1,"ABC Farms",450,22-01-2025,QAD3,"Warehouse C"
1962,Buckwheat,364,2.06,"ABC Farms",212,14-02-2025,NA15,"Warehouse A"
1214,Oats,1398,1.79,"Grains World",204,15-02-2025,4GOB,"Warehouse B"
1231,Barley,1220,2.07,"Grains World",355,17-02-2025,0FQW,"Warehouse B"
1953,Oats,1403,1.07,"Healthy Grains",267,02-02-2025,Z6EL,"Warehouse B"
1566,Rice,285,2.33,"ABC Farms",241,10-02-2025,LFCT,"Warehouse A"
1558,Oats,1177,2.23,"Old Mill",340,04-02-2025,L6TK,"Warehouse B"
1426,Barley,964,1.05,"Healthy Grains",169,12-02-2025,K4TV,"Warehouse C"
1319,Rye,1371,1.3,"ABC Farms",333,27-01-2025,MDXT,"Warehouse B"
1862,Buckwheat,165,2.82,"Healthy Grains",202,16-02-2025,YCKU,"Warehouse A"
1692,Millet,1092,2.8,"Healthy Grains",400,07-02-2025,QP6C,"Warehouse B"
1544,Corn,254,2.79,"XYZ Grains Co.",461,01-02-2025,LHCL,"Warehouse C"
1365,Corn,1404,0.89,"Grain Masters",317,28-01-2025,R0OK,"Warehouse B"
1609,Millet,1073,2.7,"Grains World",390,20-02-2025,OTK9,"Warehouse C"
1098,Millet,735,2.65,"XYZ Grains Co.",115,27-01-2025,ABHS,"Warehouse C"
1923,Millet,202,0.84,"Grain Masters",322,18-02-2025,XZIN,"Warehouse C"
1794,Oats,563,2.3,"Grains World",351,11-02-2025,E3KV,"Warehouse A"
1387,Sorghum,668,0.93,"ABC Farms",232,09-02-2025,BPE2,"Warehouse C"
1427,Sorghum,279,1.49,"ABC Farms",458,02-02-2025,SUUD,"Warehouse B"
1807,Sorghum,253,2.91,"Organic Grains",352,30-01-2025,YR5X,"Warehouse B"
1668,Sorghum,1259,1.57,"Grains World",190,08-02-2025,TX6N,"Warehouse B"
1166,Buckwheat,1296,0.86,"XYZ Grains Co.",275,02-02-2025,HEIV,"Warehouse A"
1538,Millet,505,0.56,"Grain Masters",146,11-02-2025,IEMD,"Warehouse B"
1054,Rye,1315,2.67,"Grains World",186,20-02-2025,WIXY,"Warehouse B"
1751,Quinoa,732,1.84,"Organic Grains",222,29-01-2025,D7E0,"Warehouse C"
1982,Sorghum,1339,0.78,"Grain Masters",147,21-01-2025,CJ9R,"Warehouse B"
1880,Quinoa,666,1.13,"Healthy Grains",339,03-02-2025,G5UC,"Warehouse A"
1678,Quinoa,1459,2.26,"Old Mill",479,18-02-2025,VG7M,"Warehouse A"
1733,Oats,832,2.14,"Grains World",497,31-01-2025,K6HE,"Warehouse C"
1139,Sorghum,1026,1.33,"Organic Grains",488,01-02-2025,Y4V4,"Warehouse A"
1325,Corn,202,1.29,"Old Mill",316,14-02-2025,47K7,"Warehouse B"
1564,Millet,234,1.8,"Grains World",449,31-01-2025,FRW0,"Warehouse B"
1174,Corn,1047,0.71,"Grain Masters",291,12-02-2025,T9F9,"Warehouse A"
1277,Oats,871,2.38,"Grains World",404,04-02-2025,MA2T,"Warehouse A"
1574,Sorghum,1108,2.66,"Healthy Grains",120,20-02-2025,HWMF,"Warehouse A"
1962,Barley,582,1.58,"Organic Grains",357,08-02-2025,OESQ,"Warehouse B"
1855,Rice,1260,0.98,"Grains World",356,03-02-2025,MVB4,"Warehouse A"
1490,Wheat,1484,2.14,"Old Mill",328,19-02-2025,6V5O,"Warehouse C"
1136,Rice,701,0.75,"Grain Masters",367,07-02-2025,RY79,"Warehouse B"
1176,Millet,210,1.45,"Grain Masters",264,01-02-2025,SGS4,"Warehouse C"
1388,Quinoa,251,1.25,"Old Mill",428,09-02-2025,QPAN,"Warehouse C"
1791,Barley,1125,1.4,"XYZ Grains Co.",108,06-02-2025,GZ3V,"Warehouse B"
1280,Rye,556,1.46,"Healthy Grains",182,30-01-2025,3KPH,"Warehouse B"
1236,Sorghum,289,2.68,"XYZ Grains Co.",126,20-02-2025,UD7N,"Warehouse A"
1025,Buckwheat,1376,0.87,"Organic Grains",116,14-02-2025,7B8P,"Warehouse B"
1412,Corn,681,1.21,"ABC Farms",367,31-01-2025,HIOR,"Warehouse A"
1883,Corn,1224,1.77,"ABC Farms",187,29-01-2025,N5UB,"Warehouse C"
1709,Barley,194,2.6,"ABC Farms",190,15-02-2025,4LFY,"Warehouse B"
1264,Sorghum,372,2.75,"Healthy Grains",310,15-02-2025,KH3F,"Warehouse A"
1247,Millet,829,0.78,"Healthy Grains",303,15-02-2025,9T8X,"Warehouse A"
1986,Sorghum,823,0.76,"Grain Masters",148,22-01-2025,YPGM,"Warehouse C"
1985,Buckwheat,1175,1.23,"XYZ Grains Co.",322,03-02-2025,WMUX,"Warehouse A"
1201,Corn,1101,1.02,"Grain Masters",307,19-02-2025,IWD0,"Warehouse A"
1091,Corn,966,2.93,"Healthy Grains",315,27-01-2025,4AD4,"Warehouse C"
1170,Oats,810,0.66,"ABC Farms",498,01-02-2025,2XAC,"Warehouse B"
1631,Corn,675,2.73,"Old Mill",260,10-02-2025,L85N,"Warehouse C"
1218,Buckwheat,597,2.13,"Organic Grains",430,24-01-2025,2G6T,"Warehouse B"
1340,Oats,689,2.85,"Healthy Grains",438,11-02-2025,MG9D,"Warehouse C"
1771,Millet,861,1.13,"Old Mill",457,14-02-2025,SDG2,"Warehouse B"
1193,Buckwheat,238,1.67,"Grain Masters",415,25-01-2025,8YM5,"Warehouse A"
1352,Rye,1025,2.46,"Healthy Grains",413,10-02-2025,BIBI,"Warehouse A"
1660,Corn,383,2.53,"Old Mill",195,14-02-2025,VGT6,"Warehouse A"
1094,Corn,1403,2.07,"XYZ Grains Co.",154,12-02-2025,V1AB,"Warehouse C"
1525,Corn,1278,0.82,"Healthy Grains",382,20-02-2025,FFK5,"Warehouse B"
1622,Wheat,537,1.7,"Grain Masters",347,18-02-2025,0S4D,"Warehouse B"
1583,Corn,642,1.19,"Grains World",197,27-01-2025,EQM3,"Warehouse A"
1216,Quinoa,1051,0.5,"Organic Grains",342,01-02-2025,C82O,"Warehouse B"
1553,Rye,993,0.99,"Grain Masters",325,11-02-2025,K61U,"Warehouse C"
1673,Rye,832,1.33,"Organic Grains",248,05-02-2025,IUGK,"Warehouse C"
1116,Millet,1024,0.51,"ABC Farms",254,06-02-2025,1KA3,"Warehouse A"
2000,Rice,163,1.49,"XYZ Grains Co.",467,16-02-2025,1KV2,"Warehouse A"
1409,Sorghum,137,1.26,"Healthy Grains",496,26-01-2025,1GZT,"Warehouse C"
1304,Rice,850,2.24,"XYZ Grains Co.",328,24-01-2025,JG9X,"Warehouse B"
1311,Sorghum,1001,2.99,"Grain Masters",481,06-02-2025,IKEL,"Warehouse A"
1594,Rice,1219,2.86,"Healthy Grains",299,30-01-2025,ZOIC,"Warehouse A"
1024,Millet,1246,0.92,"Organic Grains",359,26-01-2025,GNEL,"Warehouse C"
1475,Barley,863,2.89,"Grain Masters",417,26-01-2025,XF90,"Warehouse B"
1095,Oats,670,1.94,"Old Mill",386,02-02-2025,U0VD,"Warehouse A"
1365,Oats,526,2.97,"Organic Grains",500,12-02-2025,5FGP,"Warehouse B"
1486,Corn,914,2.6,"Old Mill",231,04-02-2025,DRKJ,"Warehouse C"
1819,Wheat,1317,2.79,"Grains World",444,09-02-2025,US7B,"Warehouse C"
1756,Wheat,1429,2.14,"Organic Grains",301,26-01-2025,A98X,"Warehouse B"
1387,Millet,572,2.77,"Grain Masters",139,25-01-2025,4WX1,"Warehouse C"
1925,Oats,1042,1.31,"Organic Grains",409,05-02-2025,ZV7G,"Warehouse B"
1026,Barley,1380,0.73,"Old Mill",267,04-02-2025,R5QY,"Warehouse C"
1365,Buckwheat,1257,2.67,"Organic Grains",416,06-02-2025,TBLF,"Warehouse B"
1361,Sorghum,827,1.32,"Old Mill",449,12-02-2025,87TO,"Warehouse C"
1983,Oats,445,1.3,"ABC Farms",289,13-02-2025,VW56,"Warehouse A"
1689,Oats,947,1.53,"Grain Masters",102,18-02-2025,W4PD,"Warehouse A"
1385,Buckwheat,1018,2.79,"Grains World",420,28-01-2025,IKHC,"Warehouse C"
1931,Rice,635,0.56,"Healthy Grains",286,31-01-2025,19IS,"Warehouse C"
1301,Wheat,1051,1.64,"Organic Grains",431,03-02-2025,D8XU,"Warehouse C"
1174,Rice,999,2.66,"Healthy Grains",451,28-01-2025,CTWF,"Warehouse B"
1103,Oats,1148,0.73,"Grains World",244,28-01-2025,Y7UV,"Warehouse B"
1728,Quinoa,305,2.49,"ABC Farms",322,14-02-2025,25RI,"Warehouse C"
1185,Rye,191,1.54,"Old Mill",204,22-01-2025,8DXG,"Warehouse A"
1202,Wheat,607,0.69,"Grain Masters",412,27-01-2025,XXRA,"Warehouse A"
1219,Wheat,306,1.62,"ABC Farms",117,22-01-2025,049A,"Warehouse A"
1291,Oats,262,0.51,"Grain Masters",309,22-01-2025,2EOU,"Warehouse C"
1703,Quinoa,1049,1.04,"ABC Farms",276,22-01-2025,4UVN,"Warehouse A"
1200,Corn,390,1.77,"Healthy Grains",150,26-01-2025,WXLC,"Warehouse B"
1039,Rice,1490,1.61,"Organic Grains",403,08-02-2025,CM0C,"Warehouse B"
1460,Wheat,824,2.11,"Grains World",393,19-02-2025,B5SP,"Warehouse C"
1475,Quinoa,1027,1.59,"ABC Farms",382,13-02-2025,YS4F,"Warehouse B"
1111,Corn,1315,2.83,"ABC Farms",396,20-02-2025,N3WG,"Warehouse A"
1243,Oats,1484,2.49,"Healthy Grains",133,05-02-2025,KS0L,"Warehouse B"
1635,Oats,1242,3,"ABC Farms",251,19-02-2025,JYYP,"Warehouse B"
1699,Oats,1303,0.57,"Grains World",480,31-01-2025,W3I6,"Warehouse B"
1463,Sorghum,1247,2.94,"Grain Masters",307,26-01-2025,36H4,"Warehouse C"
1882,Rice,1022,2.61,"Healthy Grains",397,30-01-2025,48YK,"Warehouse B"
1790,Millet,1292,2.14,"Organic Grains",455,20-02-2025,LTAZ,"Warehouse C"
1050,Barley,563,1.68,"Grain Masters",221,20-02-2025,EL11,"Warehouse A"
1527,Buckwheat,1271,1.12,"Grains World",421,05-02-2025,OBKN,"Warehouse C"
1519,Oats,723,1.01,"ABC Farms",184,16-02-2025,YC5Z,"Warehouse C"
1036,Millet,118,2.81,"Organic Grains",185,22-01-2025,4GHH,"Warehouse B"
1040,Corn,683,0.59,"Healthy Grains",297,22-01-2025,ZKXB,"Warehouse B"
1961,Oats,640,2.2,"Old Mill",272,08-02-2025,FYO4,"Warehouse A"
1466,Millet,383,1.6,"Grains World",335,29-01-2025,Q4O4,"Warehouse C"
1952,Quinoa,1082,2.09,"Old Mill",255,01-02-2025,28OP,"Warehouse C"
1542,Oats,115,0.61,"Old Mill",103,06-02-2025,X47M,"Warehouse A"
1393,Rice,519,2.69,"Old Mill",119,25-01-2025,ZFB6,"Warehouse C"
1161,Buckwheat,508,2.64,"Old Mill",113,12-02-2025,LPGL,"Warehouse B"
1679,Corn,734,1.51,"XYZ Grains Co.",219,14-02-2025,2PU4,"Warehouse B"
1750,Buckwheat,298,0.81,"Old Mill",463,13-02-2025,VZW7,"Warehouse A"
1005,Corn,108,1.49,"ABC Farms",480,25-01-2025,EH5A,"Warehouse A"
1015,Quinoa,639,1.68,"Organic Grains",299,16-02-2025,RIS6,"Warehouse B"
1702,Barley,324,1.55,"ABC Farms",495,02-02-2025,J5S3,"Warehouse A"
1078,Oats,1178,2.8,"Healthy Grains",420,24-01-2025,RHJI,"Warehouse B"
1670,Quinoa,876,1.27,"Old Mill",208,17-02-2025,H42I,"Warehouse C"
1252,Rice,348,1.48,"Healthy Grains",391,29-01-2025,AI4I,"Warehouse A"
1789,Barley,133,1.86,"Grains World",346,30-01-2025,2E1I,"Warehouse B"
1299,Buckwheat,631,1.92,"Organic Grains",238,03-02-2025,ER3H,"Warehouse B"
1986,Rice,510,2.87,"ABC Farms",173,09-02-2025,9IQR,"Warehouse B"
1854,Sorghum,1187,1.91,"Old Mill",324,02-02-2025,K1V4,"Warehouse A"
1121,Wheat,1151,1.88,"ABC Farms",274,08-02-2025,ZH60,"Warehouse C"
1096,Millet,1069,1.8,"Organic Grains",434,10-02-2025,E8NM,"Warehouse A"
1417,Rice,173,0.8,"Grain Masters",212,25-01-2025,CGEL,"Warehouse B"
1617,Buckwheat,1132,0.95,"Grain Masters",384,10-02-2025,1YHA,"Warehouse A"
1131,Millet,458,2.14,"Old Mill",480,26-01-2025,AYX8,"Warehouse B"
1275,Rice,330,2.63,"Grain Masters",228,13-02-2025,BFWO,"Warehouse C"
1403,Corn,976,1.29,"Grains World",135,07-02-2025,6MIX,"Warehouse C"
1219,Wheat,1382,0.97,"Old Mill",107,09-02-2025,CR4K,"Warehouse B"
1205,Rye,638,0.54,"Old Mill",121,18-02-2025,EM91,"Warehouse A"
1908,Millet,773,2.85,"Old Mill",496,31-01-2025,ONC6,"Warehouse A"
1888,Wheat,1180,2.65,"Healthy Grains",417,01-02-2025,BM7M,"Warehouse B"
1347,Millet,490,1.11,"Grain Masters",345,02-02-2025,S7UH,"Warehouse C"
1513,Millet,1393,2.63,"Grain Masters",315,12-02-2025,6IGD,"Warehouse A"
1194,Quinoa,1202,1.82,"ABC Farms",500,08-02-2025,4YVH,"Warehouse B"
1350,Quinoa,672,1.56,"Organic Grains",327,18-02-2025,I3IT,"Warehouse B"
1148,Millet,535,1.67,"Organic Grains",198,20-02-2025,UCF5,"Warehouse B"
1006,Buckwheat,1353,0.86,"Old Mill",338,28-01-2025,604K,"Warehouse A"
1155,Buckwheat,776,2.65,"Organic Grains",398,01-02-2025,CIMG,"Warehouse C"
1570,Millet,1365,2.7,"ABC Farms",347,23-01-2025,9X3J,"Warehouse A"
1032,Sorghum,533,1.84,"Healthy Grains",291,08-02-2025,K8F0,"Warehouse C"
1583,Rye,636,2.82,"Grain Masters",350,27-01-2025,M0KT,"Warehouse C"
1788,Oats,297,1.66,"Old Mill",190,21-01-2025,C675,"Warehouse C"
1210,Corn,1153,1.14,"XYZ Grains Co.",179,12-02-2025,WCQZ,"Warehouse A"
1334,Rice,1205,1.54,"Grain Masters",382,06-02-2025,XR72,"Warehouse B"
1588,Barley,990,1.5,"Healthy Grains",126,17-02-2025,MRTB,"Warehouse B"
1413,Buckwheat,649,1.43,"Old Mill",420,10-02-2025,YA0M,"Warehouse A"
1484,Rice,791,1.47,"Grains World",121,22-01-2025,3QPA,"Warehouse B"
1109,Millet,1084,1.61,"Grains World",350,07-02-2025,MSYQ,"Warehouse C"
1593,Buckwheat,448,1.32,"Grain Masters",263,01-02-2025,6NUA,"Warehouse A"
1284,Sorghum,1450,0.86,"ABC Farms",185,19-02-2025,4BGX,"Warehouse A"
1169,Rice,132,2.82,"Grains World",419,30-01-2025,7HS1,"Warehouse A"
1802,Corn,246,2.5,"Organic Grains",495,22-01-2025,5028,"Warehouse C"
1992,Rice,143,2.37,"Organic Grains",186,25-01-2025,WJ59,"Warehouse C"
1833,Buckwheat,872,2.77,"Organic Grains",346,12-02-2025,Q2KT,"Warehouse B"
1569,Millet,367,2.92,"ABC Farms",419,06-02-2025,I8N9,"Warehouse B"
1232,Buckwheat,1272,0.81,"ABC Farms",188,14-02-2025,C5P3,"Warehouse B"
1908,Wheat,1175,0.62,"Grain Masters",407,31-01-2025,952R,"Warehouse A"
1406,Quinoa,236,2.98,"Old Mill",440,12-02-2025,LY8Y,"Warehouse C"
1463,Sorghum,442,1.89,"Healthy Grains",314,08-02-2025,ICVG,"Warehouse A"
1671,Buckwheat,140,1.16,"XYZ Grains Co.",317,28-01-2025,RF65,"Warehouse A"
1044,Quinoa,244,1.82,"XYZ Grains Co.",268,19-02-2025,LLK2,"Warehouse A"
1186,Millet,457,1.97,"Old Mill",500,27-01-2025,FW8F,"Warehouse B"
1057,Buckwheat,756,1.72,"Grains World",110,18-02-2025,QW4L,"Warehouse B"
1800,Barley,1139,0.84,"ABC Farms",176,29-01-2025,MCIE,"Warehouse B"
1103,Quinoa,1195,2.24,"XYZ Grains Co.",408,16-02-2025,UYQI,"Warehouse A"
1984,Wheat,563,1.34,"ABC Farms",370,21-01-2025,I05W,"Warehouse A"
1092,Rye,1176,1.64,"Grain Masters",243,23-01-2025,OFIK,"Warehouse B"
1645,Sorghum,1170,2.05,"Old Mill",471,25-01-2025,50O8,"Warehouse C"
1010,Corn,1392,1.01,"Old Mill",485,20-02-2025,CPMT,"Warehouse A"
1789,Quinoa,457,1.39,"Grains World",470,26-01-2025,Q2RA,"Warehouse A"
1735,Rice,1106,2.73,"XYZ Grains Co.",266,10-02-2025,KXYD,"Warehouse A"
1800,Wheat,1167,2.05,"Grain Masters",287,28-01-2025,N0QH,"Warehouse C"
1961,Millet,1094,0.71,"Healthy Grains",321,14-02-2025,9OHK,"Warehouse C"
1831,Oats,447,0.68,"ABC Farms",369,25-01-2025,5WK5,"Warehouse C"
1886,Quinoa,644,0.9,"Grain Masters",459,27-01-2025,CLJT,"Warehouse B"
1354,Rye,445,1.99,"Organic Grains",218,07-02-2025,LDKK,"Warehouse B"
